date,cases_diff,daily_cases,total_cases,daily_doses,total_doses,lockdown_level,hospitalised,icu,vent,daily_deaths,deaths,pcr_tests,temp_celc,schools_closed,restaurants_closed,home_gatherings,outdoor_gatherings,masks_mandate,international_travel,,,,,
5/8/2022,-326,8094,2170882,5868,18014475,1,1504,57,17,6,2876,31270656,15,0,0,500,1000,0,0,,,,,
5/9/2022,2907,11001,2181883,1646,18016121,1,1548,54,17,3,2879,31293499,15,0,0,500,1000,0,0,,,,,
5/10/2022,1575,12576,2194459,18376,18034497,1,1538,55,17,17,2896,31316199,17,0,0,500,1000,0,0,,,,,
5/11/2022,-479,12097,2206556,19946,18054443,1,1452,48,19,11,2907,31354467,17,0,0,500,1000,0,0,,,,,
5/12/2022,-696,11401,2217957,20588,18075031,1,1403,56,17,23,2930,31393027,19,0,0,500,1000,0,0,,,,,
05/13/2022,-1031,10370,2228327,20710,18095741,1,1398,60,18,13,2943,31428338,19,0,0,500,1000,0,0,,,,,
05/14/2022,-1705,8665,2236992,18644,18114385,1,1377,58,20,19,2962,31460606,20,0,0,500,1000,0,0,,,,,
05/15/2022,-167,8498,2245490,5654,18120039,1,1377,59,18,4,2966,31490239,20,0,0,500,1000,0,0,,,,,
05/16/2022,3433,11931,2257421,3028,18123067,1,1437,65,20,4,2970,31514416,18,0,0,500,1000,0,0,,,,,
05/17/2022,-281,11650,2269071,18405,18141472,1,1442,59,19,16,2986,31537654,16,0,0,500,1000,0,0,,,,,
05/18/2022,-1306,10344,2279415,19803,18161275,1,1395,57,19,14,3000,31572392,14,0,0,500,1000,0,0,,,,,
05/19/2022,-659,9685,2289100,21158,18182433,1,1283,46,16,22,3022,31611333,13,0,0,500,1000,0,0,,,,,
05/20/2022,-115,9570,2298670,21445,18203878,1,1226,41,15,9,3031,31643712,13,0,0,500,1000,0,0,,,,,
05/21/2022,-1112,8458,2307128,19073,18222951,1,1187,41,13,14,3045,31674695,15,0,0,500,1000,0,0,,,,,
05/22/2022,-1473,6985,2314113,6106,18229057,1,1165,36,10,7,3052,31700074,15,0,0,500,1000,0,0,,,,,
05/23/2022,2172,9157,2323270,2295,18231352,1,1236,35,9,5,3057,31720053,14,0,0,500,1000,0,0,,,,,
05/24/2022,484,9641,2332911,17367,18248719,1,1234,38,9,14,3071,31743981,14,0,0,500,1000,0,0,,,,,
05/25/2022,-197,9444,2342355,18154,18266873,1,1209,35,7,11,3082,31776500,15,0,0,500,1000,0,0,,,,,
05/26/2022,-1148,8296,2350651,18827,18285700,1,1204,38,11,30,3112,31809774,16,0,0,500,1000,0,0,,,,,
05/27/2022,-1115,7181,2357832,18806,18304506,1,1173,34,10,9,3121,31837354,16,0,0,500,1000,0,0,,,,,
05/28/2022,-1205,5976,2363808,19124,18323630,1,1139,33,8,25,3146,31860268,16,0,0,500,1000,0,0,,,,,
05/29/2022,155,6131,2369939,6865,18330495,1,1146,33,7,4,3150,31860268,13,0,0,500,1000,0,0,,,,,
05/30/2022,1630,7761,2377700,1947,18332442,1,1181,34,8,1,3151,31902775,12,0,0,500,1000,0,0,,,,,
05/31/2022,345,8106,2385806,16744,18349186,1,1185,36,8,19,3170,31927812,13,0,0,500,1000,0,0,,,,,
6/1/2022,-473,7633,2393439,18185,18367371,1,1143,31,6,9,3179,31959329,11,0,0,500,1000,0,0,,,,,
6/2/2022,-792,6841,2400280,18680,18386051,1,1066,30,7,23,3202,31989335,12,0,0,500,1000,0,0,,,,,
6/3/2022,-322,6519,2406799,19397,18405448,1,1254,34,10,11,3213,32020949,11,0,0,500,1000,0,0,,,,,
6/4/2022,-1825,4694,2411493,17435,18422883,1,1227,28,8,18,3231,32046723,13,0,0,500,1000,0,0,,,,,
6/5/2022,414,5108,2416601,5341,18428224,1,1264,33,7,5,3236,32066232,13,0,0,500,1000,0,0,,,,,
6/6/2022,1344,6452,2423053,2208,18430432,1,1314,38,11,3,3239,32080982,13,0,0,500,1000,0,0,,,,,
6/7/2022,1977,8429,2431482,16267,18446699,1,1307,36,12,8,3247,32095588,12,0,0,500,1000,0,0,,,,,
6/8/2022,-1306,7123,2438605,16743,18463442,1,1283,38,13,10,3257,32128642,11,0,0,500,1000,0,0,,,,,
6/9/2022,243,7366,2445971,16527,18479969,1,1263,40,14,21,3278,32169296,11,0,0,500,1000,0,0,,,,,
6/10/2022,-1484,5882,2451853,18006,18497975,1,1250,41,14,11,3289,32198317,12,0,0,500,1000,0,0,,,,,
6/11/2022,-862,5020,2456873,14715,18512690,1,1219,41,14,22,3311,32229455,12,0,0,500,1000,0,0,,,,,
6/12/2022,-155,4865,2461738,4660,18517350,1,1255,45,12,5,3316,32253121,12,0,0,500,1000,0,0,,,,,
06/13/2022,662,5527,2467265,2019,18519369,1,1287,40,13,3,3319,32271574,10,0,0,500,1000,0,0,,,,,
06/14/2022,2166,7693,2474958,1083,18520452,1,1341,39,14,3,3322,32288465,10,0,0,500,1000,0,0,,,,,
06/15/2022,1010,8703,2483661,16821,18537273,1,1355,42,13,14,3336,32309670,12,0,0,500,1000,0,0,,,,,
06/16/2022,-430,8273,2491934,16043,18553316,1,1334,43,16,17,3353,32343647,15,0,0,500,1000,0,0,,,,,
06/17/2022,-652,7621,2499555,16241,18569557,1,1372,42,19,7,3360,32375307,13,0,0,500,1000,0,0,,,,,
06/18/2022,-1112,6509,2506064,14744,18584301,1,1344,45,18,25,3385,32405071,14,0,0,500,1000,0,0,,,,,
06/19/2022,-532,5977,2512041,4765,18589066,1,1406,50,21,7,3392,32428724,13,0,0,500,1000,0,0,,,,,
06/20/2022,2468,8445,2520486,1796,18590862,1,1470,58,22,5,3397,32453447,13,0,0,500,1000,0,0,,,,,
06/21/2022,970,9415,2529901,13176,18604038,1,1499,57,15,7,3404,32474872,13,0,0,500,1000,0,0,,,,,
06/22/2022,-368,9047,2538948,15682,18619720,1,1499,51,16,26,3430,32509584,12,0,0,500,1000,0,0,,,,,
06/23/2022,-343,8704,2547652,13642,18633362,1,1500,53,17,26,3456,32541349,12,0,0,500,1000,0,0,,,,,
06/24/2022,-732,7972,2555624,15377,18648739,1,1435,54,13,13,3469,32573269,13,0,0,500,1000,0,0,,,,,
06/25/2022,-834,7138,2562762,12713,18661452,1,1453,45,15,21,3490,32601445,14,0,0,500,1000,0,0,,,,,
06/26/2022,69,7207,2569969,3694,18665146,1,1465,48,12,7,3497,32628063,13,0,0,500,1000,0,0,,,,,
06/27/2022,2132,9339,2579308,1909,18667055,1,1507,55,14,10,3507,32649129,12,0,0,500,1000,0,0,,,,,
06/28/2022,1516,10855,2590163,11719,18678774,1,1540,49,13,40,3547,32669977,11,0,0,500,1000,0,0,,,,,
06/29/2022,287,11142,2601305,12569,18691343,1,1526,40,10,11,3558,32705035,12,0,0,500,1000,0,0,,,,,
06/30/2022,-194,10948,2612253,12351,18703694,1,1534,37,12,23,3581,32738621,13,0,0,500,1000,0,0,,,,,
7/1/2022,-178,10770,2623023,11493,18715187,1,1558,41,12,9,3590,32771528,11,0,0,500,1000,0,0,,,,,
7/2/2022,-2431,8339,2631362,9704,18724891,1,1621,45,11,20,3610,32771528,13,0,0,500,1000,0,0,,,,,
7/3/2022,1081,9420,2640782,2882,18727773,1,1657,43,11,2,3612,32771528,15,0,0,500,1000,0,0,,,,,
7/4/2022,1894,11314,2652096,942,18728715,1,1725,50,16,1,3613,32851385,16,0,0,500,1000,0,0,,,,,
7/5/2022,2248,13562,2665658,9824,18738539,1,1782,58,18,14,3627,32872519,15,0,0,500,1000,0,0,,,,,
7/6/2022,-429,13133,2678791,13222,18751761,1,1822,64,16,10,3637,32907519,15,0,0,500,1000,0,0,,,,,
7/7/2022,-1097,12036,2690827,13578,18765339,1,1882,62,17,22,3659,32942025,14,0,0,500,1000,0,0,,,,,
7/8/2022,-1248,10788,2701615,16339,18781678,1,1901,60,20,7,3666,32976156,11,0,0,500,1000,0,0,,,,,
7/9/2022,-2659,8129,2709744,19614,18801292,1,1894,61,21,33,3699,33008256,11,0,0,500,1000,0,0,,,,,
7/10/2022,151,8280,2718024,5815,18807107,1,1945,60,19,8,3707,33008256,12,0,0,500,1000,0,0,,,,,
7/11/2022,2687,10967,2728991,1927,18809034,1,2002,63,16,8,3715,33052904,11,0,0,500,1000,0,0,,,,,
7/12/2022,-304,10663,2739654,32363,18841397,1,2049,58,17,20,3735,33081402,11,0,0,500,1000,0,0,,,,,
07/13/2022,3401,14064,2753718,38647,18880044,1,2023,61,17,14,3749,33108250,11,0,0,500,1000,0,0,,,,,
07/14/2022,-2463,11601,2765319,36864,18916908,1,2001,56,16,36,3785,33152654,11,0,0,500,1000,0,0,,,,,
07/15/2022,-645,10956,2776275,36549,18953457,1,2027,60,13,13,3798,33189032,10,0,0,500,1000,0,0,,,,,
07/16/2022,-1073,9883,2786158,38475,18991932,1,2024,66,13,38,3836,33222626,10,0,0,500,1000,0,0,,,,,
07/17/2022,-22,9861,2796019,16261,19008193,1,2057,63,13,12,3848,33222626,16,0,0,500,1000,0,0,,,,,
07/18/2022,4615,14476,2810495,8372,19016565,1,2169,64,13,5,3853,33275534,12,0,0,500,1000,0,0,,,,,
07/19/2022,905,15381,2825876,36069,19052634,1,2205,60,13,26,3879,33306057,10,0,0,500,1000,0,0,,,,,
07/20/2022,655,16036,2841912,34771,19087405,1,2236,63,14,20,3899,33346848,12,0,0,500,1000,0,0,,,,,
07/21/2022,-119,15917,2857829,34450,19121855,1,2210,55,15,25,3924,33385171,14,0,0,500,1000,0,0,,,,,
07/22/2022,-1787,14130,2871959,35591,19157446,1,2202,55,15,15,3939,33428118,14,0,0,500,1000,0,0,,,,,
07/23/2022,-2046,12084,2884043,35454,19192900,1,2176,59,16,41,3980,33464955,13,0,0,500,1000,0,0,,,,,
07/24/2022,-1099,10985,2895028,14732,19207632,1,2260,56,15,14,3994,33464955,13,0,0,500,1000,0,0,,,,,
07/25/2022,3827,14812,2909840,4961,19212593,1,2329,58,14,7,4001,33527421,13,0,0,500,1000,0,0,,,,,
07/26/2022,1162,15974,2925814,29377,19241970,1,2344,66,15,30,4031,33555582,13,0,0,500,1000,0,0,,,,,
07/27/2022,-429,15545,2941359,29768,19271738,1,2275,56,14,20,4051,33597975,13,0,0,500,1000,0,0,,,,,
07/28/2022,-1334,14211,2955570,27539,19299277,1,2282,65,16,34,4085,33640810,14,0,0,500,1000,0,0,,,,,
07/29/2022,-1327,12884,2968454,27837,19327114,1,2257,67,18,22,4107,33684167,13,0,0,500,1000,0,0,,,,,
07/30/2022,-2699,10185,2978639,23247,19350361,1,2210,68,20,46,4153,33721829,11,0,0,500,1000,0,0,,,,,
07/31/2022,-437,9748,2988387,10767,19361128,1,2265,66,25,5,4158,33721829,12,0,0,500,1000,0,0,,,,,
8/1/2022,3551,13299,3001686,2876,19364004,1,2323,69,25,7,4165,33780298,16,0,0,500,1000,0,0,,,,,
8/2/2022,1475,14774,3016460,18949,19382953,1,2289,76,26,47,4212,33795941,13,0,0,500,1000,0,0,,,,,
8/3/2022,-1181,13593,3030053,18539,19401492,1,2288,67,20,39,4251,33850598,17,0,0,500,1000,0,0,,,,,
8/4/2022,-899,12694,3042747,17889,19419381,1,2213,60,16,33,4284,33874596,19,0,0,500,1000,0,0,,,,,
8/5/2022,-1165,11529,3054276,18335,19437716,1,2224,63,14,29,4313,33915836,18,0,0,500,1000,0,0,,,,,
8/6/2022,-2632,8897,3063173,0,19437716,1,2187,57,11,30,4343,33954864,16,0,0,500,1000,0,0,,,,,
8/7/2022,-991,7906,3071079,0,19437716,1,2181,57,12,15,4358,33954864,13,0,0,500,1000,0,0,,,,,
8/8/2022,2903,10809,3081888,24915,19462631,1,2236,59,11,4,4362,34011579,12,0,0,500,1000,0,0,,,,,
8/9/2022,90,10899,3092787,13795,19476426,1,2265,54,15,25,4387,34037866,12,0,0,500,1000,0,0,,,,,
8/10/2022,-794,10105,3102892,12736,19489162,1,2212,55,14,30,4417,34077899,12,0,0,500,1000,0,0,,,,,
8/11/2022,-754,9351,3112243,13240,19502402,1,2223,64,17,29,4446,34120458,13,0,0,500,1000,0,0,,,,,
