date,cases_diff,daily_cases,total_cases,daily_doses,total_doses,hospitalised,icu,vent,daily_deaths,deaths,pcr_tests,temp_celc,lockdown_level,schools_closed,restaurants_closed,home_gatherings,outdoor_gatherings,masks_mandate,international_travel,
01/27/2020,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,0,
01/28/2020,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,0,
01/29/2020,2,2,3,0,0,0,0,0,0,0,0,8,0,0,0,500,1000,0,0,
01/30/2020,-2,0,3,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
01/31/2020,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,500,1000,0,0,
02/01/2020,1,1,4,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,0,
02/02/2020,-1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,500,1000,0,0,
02/03/2020,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,500,1000,0,0,
02/04/2020,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,500,1000,0,0,
02/05/2020,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,0,
02/06/2020,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,0,
02/07/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/08/2020,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,0,
02/09/2020,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,0,
02/10/2020,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,0,
02/11/2020,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,0,
02/12/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/13/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/14/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/15/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/16/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,0,
02/17/2020,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
02/18/2020,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
02/19/2020,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
02/20/2020,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
02/21/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
02/22/2020,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,1,
02/23/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
02/24/2020,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
02/25/2020,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
02/26/2020,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,1,
02/27/2020,3,3,7,0,0,0,0,0,0,0,0,8,0,0,0,500,1000,0,1,
02/28/2020,-3,0,7,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
02/29/2020,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
03/01/2020,2,2,9,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
03/02/2020,-2,0,9,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
03/03/2020,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,500,1000,0,1,
03/04/2020,1,1,10,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,1,
03/05/2020,-1,0,10,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
03/06/2020,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
03/07/2020,1,1,11,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
03/08/2020,0,1,12,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
03/09/2020,2,3,15,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
03/10/2020,0,3,18,0,0,0,0,0,0,0,0,6,0,0,0,500,1000,0,1,
03/11/2020,0,3,21,0,0,0,0,0,0,0,0,7,0,0,0,500,1000,0,1,
03/12/2020,3,6,27,0,0,0,0,0,0,0,0,5,0,0,0,500,1000,0,1,
03/13/2020,3,9,36,0,0,0,0,0,0,0,0,4,0,0,0,500,1000,0,1,
03/14/2020,4,13,49,0,0,0,0,0,0,0,0,1,0,0,0,500,1000,0,1,
03/15/2020,-5,8,57,0,0,0,0,0,0,0,0,3,0,0,0,500,1000,0,1,
03/16/2020,6,14,71,0,0,0,0,0,0,0,11700,6,0,0,0,500,1000,0,1,
03/17/2020,9,23,94,0,0,7,0,0,0,0,14200,6,0,0,0,500,1000,0,1,
03/18/2020,4,27,121,0,0,6,0,0,0,0,15200,7,0,0,0,500,1000,0,1,
03/19/2020,2,29,150,0,0,7,0,0,0,0,17180,6,0,0,0,500,1000,0,1,
03/20/2020,-1,28,178,0,0,7,0,0,0,0,19337,8,0,0,0,500,1000,0,1,
03/21/2020,23,51,229,0,0,7,0,0,0,0,20500,7,0,0,0,500,1000,0,1,
03/22/2020,16,67,296,0,0,6,0,0,0,0,22900,7,0,0,0,500,1000,0,1,
03/23/2020,-8,59,355,0,0,6,0,0,0,0,23700,7,0,0,0,500,1000,0,1,
03/24/2020,-3,56,411,0,0,12,2,0,0,0,25000,6,0,0,0,500,1000,0,1,
03/25/2020,-1,55,466,0,0,12,2,0,0,0,25500,7,0,0,0,500,1000,0,1,
03/26/2020,-1,54,520,0,0,14,3,0,3,3,26900,7,0,0,0,500,1000,0,1,
03/27/2020,0,54,574,0,0,22,3,0,0,3,31000,7,0,0,0,500,1000,0,1,
03/28/2020,57,111,685,0,0,21,3,0,0,3,35000,8,0,0,0,500,1000,0,1,
03/29/2020,-27,84,769,0,0,26,4,0,1,4,39000,8,0,0,0,500,1000,0,1,
03/30/2020,-28,56,821,0,0,29,4,0,0,4,42000,6,0,0,0,500,1000,0,1,
03/31/2020,40,96,917,0,0,29,4,0,0,4,45000,6,5,1,1,0,2,1,1,
04/01/2020,-45,51,968,0,0,32,6,0,0,4,47000,6,5,1,1,0,2,1,1,
04/02/2020,17,68,1036,0,0,34,6,0,2,6,49000,5,5,1,1,0,2,1,1,
04/03/2020,-19,49,1085,0,0,37,7,0,1,7,51000,5,5,1,1,0,2,1,1,
04/04/2020,-19,30,1115,0,0,42,10,0,1,8,54000,6,5,1,1,0,2,1,1,
04/05/2020,-10,20,1135,0,0,47,11,0,0,8,56000,7,5,1,1,0,2,1,1,
04/06/2020,3,23,1158,0,0,45,11,0,2,10,57000,8,5,1,1,0,2,1,1,
04/07/2020,10,33,1191,0,0,47,13,0,1,11,58000,8,5,1,1,0,2,1,1,
04/08/2020,-12,21,1212,0,0,45,12,0,1,12,60000,9,5,1,1,0,2,1,1,
04/09/2020,-5,16,1228,0,0,50,13,0,0,12,62000,9,5,1,1,0,2,1,1,
04/10/2020,-3,13,1241,0,0,43,13,0,1,13,65000,9,5,1,1,0,2,1,1,
04/11/2020,11,24,1265,0,0,44,15,0,1,14,67000,10,5,1,1,0,2,1,1,
04/12/2020,-21,3,1268,0,0,44,16,0,0,14,69000,10,5,1,1,0,2,1,1,
04/13/2020,10,13,1281,0,0,40,14,0,0,14,70000,10,5,1,1,0,2,1,1,
04/14/2020,-3,10,1291,0,0,40,15,0,0,14,71000,10,5,1,1,0,2,1,1,
04/15/2020,-2,8,1299,0,0,39,18,12,0,14,72000,11,5,1,1,0,2,1,1,
04/16/2020,-6,2,1301,0,0,39,18,9,0,14,73000,12,5,1,1,0,2,1,1,
04/17/2020,-1,1,1302,0,0,32,13,9,0,14,75000,9,5,1,1,0,2,1,1,
04/18/2020,16,17,1319,0,0,30,12,8,0,14,79000,11,5,1,1,0,2,1,1,
04/19/2020,-8,9,1328,0,0,29,10,8,1,15,82000,10,5,1,1,0,2,1,1,
04/20/2020,-8,1,1329,0,0,28,11,9,0,15,86000,11,5,1,1,0,2,1,1,
04/21/2020,6,7,1336,0,0,28,12,9,0,15,88000,10,5,1,1,0,2,1,1,
04/22/2020,-5,2,1336,0,0,29,12,8,0,15,90000,9,5,1,1,0,2,1,1,
04/23/2020,-1,1,1337,0,0,27,10,7,1,16,93000,11,5,1,1,0,2,1,1,
04/24/2020,5,6,1343,0,0,27,11,7,0,16,96000,10,5,1,1,0,2,1,1,
04/25/2020,-3,3,1346,0,0,24,11,7,0,16,98000,11,5,1,1,0,2,1,1,
04/26/2020,0,3,1349,0,0,21,10,5,1,17,101000,11,5,1,1,0,2,1,1,
04/27/2020,-2,1,1349,0,0,23,11,6,0,17,104000,11,5,1,1,0,2,1,1,
04/28/2020,1,2,1351,0,0,23,11,6,0,17,109049,10,5,1,1,0,2,1,1,
04/29/2020,1,3,1354,0,0,18,9,6,1,18,111092,11,5,1,1,0,2,1,1,
04/30/2020,4,7,1361,0,0,18,9,5,0,18,115118,11,5,1,1,0,2,1,1,
05/01/2020,-4,3,1364,0,0,16,7,5,0,18,123707,11,5,1,1,0,2,1,1,
05/02/2020,4,7,1371,0,0,12,7,5,0,18,129228,11,5,1,1,0,2,1,1,
05/03/2020,6,13,1384,0,0,12,7,5,0,18,138433,9,5,1,1,0,2,1,1,
05/04/2020,9,22,1406,0,0,11,6,6,0,18,146661,10,5,1,1,0,2,1,1,
05/05/2020,-5,17,1423,0,0,12,6,5,0,18,151977,12,5,1,1,0,2,1,1,
05/06/2020,0,17,1440,0,0,8,6,5,0,18,162077,12,5,1,1,0,2,1,1,
05/07/2020,-3,14,1454,0,0,8,6,5,0,18,176507,12,5,1,1,0,2,1,1,
05/08/2020,-1,13,1467,0,0,8,6,4,0,18,193265,17,5,1,1,0,2,1,1,
05/09/2020,-2,11,1477,0,0,7,6,4,0,18,209905,19,5,1,1,0,2,1,1,
05/10/2020,-1,10,1487,0,0,7,5,4,0,18,226889,20,5,1,1,0,2,1,1,
05/11/2020,-3,7,1494,0,0,7,5,4,0,18,245326,16,5,1,1,0,2,1,1,
05/12/2020,10,17,1509,0,0,8,4,4,0,18,258451,12,4,1,1,0,2,1,1,
05/13/2020,-10,7,1514,0,0,9,6,4,0,18,273255,12,4,1,1,5,10,1,1,
05/14/2020,2,9,1523,0,0,9,6,4,0,18,289441,12,4,1,1,5,10,1,1,
05/15/2020,12,21,1543,0,0,9,7,5,0,18,309459,12,4,1,1,5,10,1,1,
05/16/2020,-10,11,1554,0,0,11,7,5,0,18,323970,12,4,1,1,5,10,1,1,
05/17/2020,-4,7,1561,0,0,11,7,6,0,18,338219,12,4,1,1,5,10,1,1,
05/18/2020,-1,6,1567,0,0,9,5,4,0,18,345290,12,4,1,1,5,10,1,1,
05/19/2020,0,6,1573,0,0,11,5,4,0,18,358120,13,4,1,1,5,10,1,1,
05/20/2020,2,8,1580,0,0,10,5,4,0,18,367272,13,4,1,1,5,10,1,1,
05/21/2020,-4,4,1581,0,0,10,5,4,0,18,378673,11,4,1,1,5,10,1,1,
05/22/2020,8,12,1593,0,0,10,5,4,0,18,393103,12,4,1,1,5,10,1,1,
05/23/2020,-2,10,1602,0,0,10,3,3,1,19,398826,12,4,1,1,5,10,1,1,
05/24/2020,-8,2,1603,0,0,9,3,3,0,19,420246,12,4,1,1,5,10,1,1,
05/25/2020,0,2,1605,0,0,8,3,3,0,19,431878,12,4,1,1,5,10,1,1,
05/26/2020,3,5,1610,0,0,8,3,3,0,19,437406,13,4,1,1,5,10,1,1,
05/27/2020,3,8,1618,0,0,8,4,1,0,19,470832,15,4,1,1,5,10,1,1,
05/28/2020,2,10,1628,0,0,8,3,1,0,19,480693,17,4,1,1,5,10,1,1,
05/29/2020,-3,7,1634,0,0,7,2,1,0,19,493085,15,4,1,1,5,10,1,1,
05/30/2020,4,11,1645,0,0,7,2,1,0,19,501565,12,4,1,1,5,10,1,1,
05/31/2020,-5,6,1649,0,0,6,2,1,0,19,509691,13,4,1,1,5,10,1,1,
06/01/2020,-2,4,1653,0,0,6,1,1,0,19,515541,12,3,1,0,10,20,1,1,
06/02/2020,6,10,1663,0,0,9,2,1,0,19,521359,11,3,1,0,10,20,1,1,
06/03/2020,-3,7,1670,0,0,9,2,1,0,19,526507,12,3,1,0,10,20,1,1,
06/04/2020,1,8,1678,0,0,7,2,1,0,19,536190,12,3,1,0,10,20,1,1,
06/05/2020,-5,3,1681,0,0,7,1,1,0,19,542958,12,3,1,0,10,20,1,1,
06/06/2020,-3,0,1681,0,0,8,3,1,0,19,530816,12,3,1,0,10,20,1,1,
06/07/2020,4,4,1685,0,0,6,2,1,0,19,539956,13,3,1,0,10,20,1,1,
06/08/2020,-2,2,1687,0,0,7,2,1,0,19,543708,13,3,1,0,10,20,1,1,
06/09/2020,-2,0,1687,0,0,7,1,0,0,19,547889,12,3,1,0,10,20,1,1,
06/10/2020,4,4,1691,0,0,9,2,1,0,19,557844,14,3,1,0,10,20,1,1,
06/11/2020,4,8,1699,0,0,6,1,1,0,19,564192,14,3,1,0,10,20,1,1,
06/12/2020,-4,4,1703,0,0,5,1,1,0,19,572985,13,3,1,0,10,20,1,1,
06/13/2020,4,8,1711,0,0,5,1,1,0,19,582514,13,3,1,0,10,20,1,1,
06/14/2020,1,9,1720,0,0,6,2,1,0,19,590853,13,3,1,0,10,20,1,1,
06/15/2020,3,12,1732,0,0,7,3,1,0,19,594865,13,3,1,0,10,20,1,1,
06/16/2020,-3,9,1741,0,0,6,2,1,0,19,599895,13,3,1,0,10,20,1,1,
06/17/2020,12,21,1762,0,0,5,2,1,0,19,608826,15,3,1,0,10,20,1,1,
